order_id,customer_id,product_id,quantity,order_date,total_amount
720,225,83,1,2024-01-08,149.82
721,319,46,1,2024-04-16,63.49
722,186,243,5,2024-03-28,228.40
723,1306,474,1,2023-05-07,72.53
724,862,250,1,2023-10-21,28.66
725,398,210,3,2023-05-13,516.30
726,463,188,2,2023-11-18,376.32
727,354,43,2,2024-04-05,307.26
728,190,450,3,2023-02-13,4162.14
729,1152,330,1,2023-09-08,13.44
730,1575,421,2,2023-06-08,386.16
731,75,149,1,2024-02-13,488.31
732,52,115,1,2024-04-18,41.85
733,1404,48,1,2024-04-24,354.83
734,1269,274,4,2024-04-21,453.16
735,78,44,1,2023-04-21,747.52
736,390,394,1,2024-02-16,356.36
737,278,34,1,2024-05-12,435.18
738,152,360,2,2023-04-28,23.52
739,200,233,1,2023-06-09,232.10
740,515,75,2,2023-11-24,76.42
741,859,17,5,2024-01-25,32.15
742,45,480,3,2024-03-16,127.86
743,520,110,1,2023-01-24,160.98
744,1899,351,1,2023-09-16,32.28
745,1235,91,1,2023-03-12,59.87
746,197,208,1,2024-04-07,64.97
747,428,269,1,2023-09-23,79.91
748,132,426,1,2024-03-14,18.81
749,301,494,3,2023-06-18,613.68
750,141,179,4,2024-05-08,81.16
751,524,275,2,2023-06-14,1394.88
752,1558,224,1,2024-02-03,28.78
753,7,288,3,2023-07-23,405.03
754,55,371,2,2023-05-29,270.74
755,271,341,5,2023-11-21,781.20
756,10,78,3,2023-06-01,106.32
757,564,443,1,2024-02-21,144.63
758,190,267,2,2024-04-06,1486.52
759,91,325,1,2023-04-10,465.75
760,26,112,2,2023-07-12,149.12
761,429,357,2,2023-06-20,13.62
762,1034,194,1,2023-08-03,66.40
763,136,498,2,2023-01-15,71.76
764,347,417,1,2023-11-06,510.50
765,241,258,3,2023-05-08,26.22
766,1573,256,2,2024-04-11,1106.24
767,419,211,1,2024-03-12,196.95
768,615,499,3,2023-04-27,731.25
769,126,235,1,2023-07-01,11.86
770,776,305,1,2024-03-22,57.26
771,365,146,3,2024-03-23,36.45
772,1223,146,2,2023-04-12,24.30
773,64,413,3,2023-04-02,186.15
774,1303,9,2,2024-02-26,322.42
775,74,255,2,2023-04-13,276.42
776,1219,228,2,2023-02-03,81.64
777,1398,149,3,2023-08-05,1464.93
778,160,398,1,2024-01-26,263.17
779,82,101,3,2023-05-08,292.20
780,315,496,3,2024-04-20,322.05
781,417,465,3,2024-02-10,251.40
782,6,482,1,2023-08-18,12.71
783,578,146,1,2023-09-28,12.15
784,241,430,4,2024-02-29,638.36
785,1425,124,1,2024-02-29,730.32
786,23,8,1,2024-01-19,56.93
787,598,420,2,2023-11-22,1301.56
788,288,88,4,2024-03-16,7848.60
789,174,285,5,2023-07-17,684.45
790,1127,330,1,2023-02-22,13.44
791,909,220,1,2024-02-04,40.57
792,1730,89,1,2023-11-22,132.21
793,595,82,1,2023-04-12,163.84
794,1633,411,1,2023-05-02,91.11
795,1210,296,3,2023-09-24,88.26
796,776,82,4,2023-07-28,655.36
797,68,48,1,2023-01-12,354.83
798,1198,395,2,2023-01-29,2967.80
799,1137,363,2,2023-03-22,84.74
800,878,196,1,2023-05-14,36.87
801,487,325,2,2024-01-02,931.50
802,134,123,2,2023-08-16,181.68
803,227,100,2,2023-09-09,279.84
804,1720,400,3,2024-01-23,2416.29
805,1967,134,2,2023-10-09,51.48
806,59,479,1,2023-01-24,102.55
807,1248,297,3,2023-04-24,23.28
808,498,475,2,2023-04-20,146.66
809,102,145,1,2023-07-04,40.73
810,68,40,1,2024-01-06,215.66
811,148,201,1,2023-01-23,114.49
812,419,38,1,2023-03-20,25.04
813,150,352,1,2023-11-18,1186.86
814,1219,466,1,2023-06-14,165.11
815,128,153,1,2023-07-02,19.36
816,1357,291,2,2023-02-02,931.26
817,83,500,1,2023-12-22,34.20
818,537,315,2,2023-01-06,55.82
819,113,268,2,2023-05-05,17.82
820,137,311,1,2023-01-24,108.35
821,596,263,3,2023-08-10,3549.30
822,339,59,3,2023-01-31,99.90
823,276,71,1,2023-05-10,169.94
824,193,141,1,2023-04-05,26.75
825,311,363,2,2023-10-29,84.74
826,510,382,3,2024-03-22,707.82
827,587,485,1,2023-07-17,268.75
828,180,89,1,2023-10-15,132.21
829,384,53,2,2023-11-16,2426.96
830,118,407,1,2024-05-14,21.47
831,452,453,1,2023-10-06,642.87
832,263,319,1,2024-01-28,367.32
833,445,103,2,2024-01-18,81.22
834,1215,420,1,2023-06-21,650.78
835,24,491,2,2024-02-24,97.52
836,221,310,3,2023-12-27,333.42
837,393,16,1,2023-11-27,103.20
838,445,405,1,2023-09-09,585.05
839,52,111,2,2024-01-16,112.36
840,104,400,1,2023-01-10,805.43
841,263,353,1,2023-12-03,15.01
842,153,239,2,2023-11-26,128.18
843,168,288,1,2023-10-18,135.01
844,1038,109,2,2023-04-16,390.02
845,817,143,2,2023-03-18,190.36
846,891,458,2,2024-03-21,698.08
847,261,417,1,2023-07-21,510.50
848,35,411,1,2023-02-17,91.11
849,197,216,1,2024-04-08,26.80
850,122,308,1,2024-01-28,387.54
851,170,296,1,2023-01-19,29.42
852,1275,402,3,2023-01-05,431.37
853,501,146,1,2024-02-17,12.15
854,26,459,2,2023-02-10,194.22
855,291,331,1,2024-04-26,26.77
856,69,425,3,2023-11-05,326.16
857,197,163,3,2024-02-14,396.69
858,57,285,3,2024-05-20,410.67
859,1105,25,1,2024-04-10,460.93
860,553,435,2,2023-05-05,151.80
861,354,481,2,2023-01-30,384.58
862,161,25,3,2023-05-23,1382.79
863,75,166,3,2024-03-22,279.93
864,163,88,1,2024-01-13,1962.15
865,692,3,4,2023-02-23,322.20
866,187,453,3,2023-04-24,1928.61
867,34,485,1,2023-09-28,268.75
868,279,353,2,2024-01-24,30.02
869,194,358,1,2023-05-22,147.13
870,939,236,1,2023-11-23,21.55
871,105,386,2,2024-02-28,409.96
872,1240,229,2,2023-09-04,259.08
873,910,245,2,2023-10-15,59.50
874,267,396,2,2023-08-20,126.18
875,67,136,3,2023-03-26,187.05
876,318,286,3,2023-09-06,213.42
877,1357,332,2,2023-07-30,1205.24
878,1549,40,1,2024-05-21,215.66
879,44,109,1,2023-08-10,195.01
880,512,420,1,2024-05-14,650.78
881,75,175,1,2023-11-17,42.86
882,1907,484,1,2024-04-09,81.00
883,1336,79,3,2023-04-19,64.95
884,94,113,4,2024-01-30,214.64
885,485,445,2,2023-07-27,325.84
886,397,97,1,2024-03-09,53.57
887,117,352,1,2023-04-15,1186.86
888,105,237,3,2023-04-23,117.96
889,173,9,3,2023-07-11,483.63
890,193,15,1,2024-04-08,157.00
891,317,136,1,2023-03-28,62.35
892,321,221,1,2024-02-11,191.68
893,569,221,2,2023-02-24,383.36
894,464,140,1,2023-02-20,1655.35
895,1296,196,2,2024-03-08,73.74
896,138,151,1,2023-06-30,36.44
897,995,142,2,2024-05-20,116.84
898,597,222,1,2023-02-21,4.34
899,1286,128,4,2023-08-13,5305.44
900,82,28,3,2023-09-30,822.87
901,172,34,2,2023-10-10,870.36
902,163,452,2,2024-02-19,66.28
903,382,202,1,2023-10-02,15.75
904,556,106,1,2023-07-28,31.17
905,310,327,1,2023-10-22,58.67
906,1763,2,1,2024-05-30,37.89
907,1580,319,1,2023-11-09,367.32
908,1509,123,1,2023-03-13,90.84
909,119,96,1,2024-04-11,203.24
910,102,493,1,2024-04-30,378.08
911,443,172,1,2023-09-28,190.89
912,55,88,2,2023-01-10,3924.30
913,995,181,4,2023-01-02,86.00
914,545,448,1,2023-04-23,239.16
915,32,420,1,2023-10-25,650.78
916,165,269,2,2023-05-31,159.82
917,1989,49,1,2023-12-10,65.77
918,486,252,2,2023-09-21,500.38
919,1377,250,1,2024-04-14,28.66
920,10,424,1,2023-12-08,32.13
921,596,397,2,2024-05-10,223.74
922,81,139,2,2023-01-22,1617.50
923,105,211,3,2023-05-26,590.85
924,327,255,1,2024-03-17,138.21
925,330,106,2,2023-07-18,62.34
926,360,328,1,2023-10-08,10.20
927,1185,348,2,2024-04-05,196.52
928,634,90,1,2023-12-24,167.86
929,283,201,2,2023-10-10,228.98
930,245,98,1,2023-12-18,73.14
931,1105,63,1,2024-04-10,73.79
932,851,496,3,2023-12-22,322.05
933,214,57,4,2024-05-25,187.68
934,1496,76,1,2023-06-03,28.54
935,615,495,1,2023-06-16,28.06
936,236,250,1,2023-10-29,28.66
937,11,233,1,2023-10-17,232.10
938,990,64,1,2023-11-10,67.65
939,4,221,1,2023-01-01,191.68
940,35,129,1,2023-10-18,39.42
941,569,341,4,2023-06-08,624.96
942,62,366,1,2023-07-21,191.48
943,450,300,4,2023-10-25,90.04
944,157,17,1,2023-12-30,6.43
945,180,416,2,2024-01-31,1301.44
946,433,205,4,2023-04-11,275.80
947,188,472,1,2023-11-15,12.64
948,124,289,1,2023-11-27,58.63
949,912,72,2,2023-07-24,47.50
950,180,70,1,2023-07-24,169.98
951,232,157,1,2024-04-17,69.44
952,737,94,1,2024-03-23,80.30
953,70,71,2,2023-11-17,339.88
954,573,479,2,2024-01-02,205.10
955,512,182,1,2024-03-06,78.36
956,414,237,1,2023-01-28,39.32
957,1947,216,1,2023-05-24,26.80
958,1120,465,1,2023-09-06,83.80
959,923,263,1,2023-10-28,1183.10
960,38,387,3,2023-05-09,1242.90
961,401,344,1,2024-04-16,348.97
962,39,44,1,2023-04-20,747.52
963,286,305,1,2023-10-25,57.26
964,844,247,2,2023-03-04,947.04
965,87,380,2,2023-02-24,127.16
966,1585,105,2,2024-05-22,1107.22
967,98,115,3,2023-06-08,125.55
968,232,322,1,2023-01-07,794.01
969,538,320,2,2023-04-28,806.82
970,48,1,1,2023-05-04,14.74
971,599,50,1,2023-04-17,48.13
972,521,13,3,2024-03-30,33.21
973,380,29,4,2023-11-04,325.08
974,403,248,5,2023-08-29,1497.05
975,742,134,3,2024-03-25,77.22
976,1350,316,1,2023-05-30,18.15
977,1238,12,1,2023-09-04,86.63
978,122,262,2,2023-07-25,170.40
979,525,246,1,2023-04-13,205.43
980,967,253,1,2023-10-09,390.19
981,381,198,2,2023-04-20,171.40
982,505,214,3,2023-06-01,4407.48
983,19,146,1,2024-02-03,12.15
984,8,298,1,2024-03-31,11.90
985,30,465,4,2023-05-23,335.20
986,512,452,2,2023-10-11,66.28
987,7,82,1,2024-05-30,163.84
988,151,179,4,2024-02-04,81.16
989,588,33,1,2023-06-05,3.34
990,317,336,2,2023-12-14,233.24
991,498,367,3,2023-05-24,426.21
992,200,402,3,2023-11-07,431.37
993,385,35,4,2024-05-10,457.92
994,358,493,1,2023-07-04,378.08
995,901,363,4,2023-09-23,169.48
996,93,358,1,2023-12-23,147.13
997,945,317,3,2023-03-11,162.81
998,31,16,3,2023-06-12,309.60
999,167,50,2,2024-05-26,96.26
1000,1461,244,1,2023-08-26,77.88
1001,1975,414,4,2023-08-31,198.32
1002,75,461,3,2024-01-29,89.52
1003,1883,499,1,2023-03-07,243.75
1004,45,314,1,2023-02-08,158.27
1005,1852,38,1,2024-01-19,25.04
1006,1064,324,3,2023-06-28,420.27
1007,266,56,2,2024-01-22,21.12
1008,97,327,2,2023-07-24,117.34
1009,139,130,1,2023-10-20,44.02
1010,162,104,2,2024-03-20,89.74
1011,642,415,3,2023-03-30,212.46
1012,932,13,2,2023-04-09,22.14
1013,145,18,3,2023-01-06,77.70
1014,331,397,1,2023-03-15,111.87
1015,298,95,2,2024-05-23,210.70
1016,136,427,1,2024-04-30,66.70
1017,567,181,1,2023-05-22,21.50
1018,48,225,1,2024-01-21,30.77
1019,51,292,1,2023-11-02,163.19
1020,73,61,1,2023-02-22,190.79
1021,1037,277,1,2023-08-18,660.05
1022,216,473,3,2024-02-04,1734.30
1023,1595,184,1,2023-06-11,789.88
1024,213,39,2,2023-09-05,60.86
1025,596,478,2,2023-11-16,232.54
1026,395,317,1,2023-04-24,54.27
1027,935,242,4,2023-09-27,1503.56
1028,1325,16,1,2024-03-07,103.20
1029,188,103,1,2023-03-02,40.61
1030,100,105,2,2023-12-04,1107.22
1031,1890,340,4,2023-03-05,92.40
1032,170,253,1,2023-02-06,390.19
1033,307,37,4,2023-03-24,5791.56
1034,767,246,4,2023-10-05,821.72
1035,1704,22,1,2024-05-23,39.28
1036,578,116,2,2024-03-17,206.08
1037,528,156,3,2023-08-22,136.32
1038,15,477,1,2023-07-20,177.49
1039,673,312,3,2023-01-19,291.30
1040,775,247,1,2024-01-22,473.52
1041,1551,65,1,2024-03-13,117.45
1042,754,71,1,2023-05-01,169.94
1043,1123,463,1,2023-07-18,215.85
1044,303,224,4,2023-09-01,115.12
1045,167,48,2,2023-08-21,709.66
1046,418,383,3,2023-02-16,35.49
1047,11,448,2,2023-02-28,478.32
1048,54,30,1,2023-07-04,254.74
1049,205,23,1,2023-09-08,100.22
1050,219,67,2,2024-05-05,723.72
1051,1347,63,2,2023-03-20,147.58
1052,180,481,2,2024-05-21,384.58
1053,1605,377,3,2023-08-14,222.60
1054,468,366,1,2024-01-11,191.48
1055,767,150,3,2023-09-08,337.23
1056,634,458,1,2024-05-30,349.04
1057,75,28,1,2024-02-25,274.29
1058,1606,487,2,2023-10-14,1596.04
1059,56,105,4,2023-08-25,2214.44
1060,238,380,2,2023-05-06,127.16
1061,351,372,3,2023-05-26,411.54
1062,25,121,2,2024-04-09,1772.92
1063,82,11,1,2023-02-04,20.73
1064,195,143,2,2023-11-04,190.36
1065,61,31,1,2024-01-29,266.67
1066,557,10,3,2024-01-29,579.18
1067,469,23,1,2024-01-24,100.22
1068,132,338,1,2023-02-23,105.23
1069,1362,157,1,2023-12-23,69.44
1070,18,466,2,2023-12-11,330.22
1071,189,415,3,2023-08-10,212.46
1072,1890,15,1,2024-03-20,157.00
1073,442,401,2,2023-02-28,1235.60
1074,78,284,1,2023-10-22,65.89
1075,678,238,1,2023-09-24,81.36
1076,116,492,1,2023-09-01,127.14
1077,95,465,1,2023-10-08,83.80
1078,61,128,3,2023-10-30,3979.08
1079,292,293,1,2023-10-08,75.63
1080,333,138,2,2023-01-13,126.66
1081,90,158,2,2023-11-25,383.98
1082,191,434,1,2024-04-18,16.76
1083,12,226,1,2023-02-07,109.46
1084,329,246,2,2023-08-12,410.86
1085,411,30,2,2023-03-23,509.48
1086,198,460,2,2023-11-18,3936.12
1087,46,226,1,2023-10-10,109.46
1088,187,445,1,2023-08-21,162.92
1089,1206,90,1,2023-02-20,167.86
1090,168,59,2,2023-07-08,66.60
1091,1489,260,3,2023-11-21,399.78
1092,29,284,2,2023-03-04,131.78
1093,1657,133,5,2023-01-17,128.40
1094,1455,433,3,2023-12-28,347.10
1095,706,368,1,2023-08-29,54.00
1096,314,56,1,2024-03-30,10.56
1097,81,262,1,2023-07-28,85.20
1098,274,293,1,2024-03-01,75.63
1099,51,329,1,2023-10-17,114.90
1100,103,13,1,2024-01-04,11.07
1101,288,500,1,2024-01-19,34.20
1102,516,483,5,2023-02-01,78.70
1103,114,189,1,2023-06-03,86.16
1104,982,14,1,2023-08-05,20.76
1105,252,262,2,2023-12-19,170.40
1106,154,194,3,2023-02-03,199.20
1107,1344,372,1,2023-03-22,137.18
1108,55,491,4,2023-08-18,195.04
1109,844,258,5,2024-03-04,43.70
1110,700,376,1,2023-02-22,23.21
1111,1066,242,2,2024-03-27,751.78
1112,260,138,1,2023-10-28,63.33
1113,176,169,1,2024-01-06,44.73
1114,167,234,1,2023-04-29,77.05
1115,1537,124,1,2024-02-24,730.32
1116,334,41,1,2024-06-01,52.93
1117,54,469,1,2024-05-10,144.41
1118,1057,118,1,2024-03-04,7.38
1119,166,292,3,2023-05-09,489.57
1120,693,126,3,2024-02-22,34.77
1121,1429,300,2,2023-09-24,45.02
1122,211,175,1,2023-03-25,42.86
1123,410,216,2,2023-06-01,53.60
1124,901,254,2,2023-07-22,231.22
1125,128,449,1,2023-06-20,169.50
1126,86,215,1,2024-04-26,71.07
1127,1817,52,1,2023-02-04,9.64
1128,449,13,2,2023-03-16,22.14
1129,96,264,3,2024-02-02,435.36
1130,433,182,1,2023-09-05,78.36
1131,1643,151,1,2023-12-11,36.44
1132,983,312,2,2023-02-16,194.20
1133,53,379,4,2024-04-04,295.04
1134,412,323,1,2024-03-22,728.46
1135,215,388,1,2023-05-18,167.58
1136,1761,94,2,2023-03-27,160.60
1137,108,459,1,2024-01-14,97.11
1138,1429,333,1,2023-11-25,20.08
1139,461,91,2,2023-10-14,119.74
1140,1980,50,1,2024-05-20,48.13
1141,299,25,2,2024-03-12,921.86
1142,209,166,1,2023-07-02,93.31
1143,103,22,3,2023-08-04,117.84
1144,448,266,1,2023-11-18,186.86
1145,72,178,1,2023-05-02,21.70
1146,212,141,1,2023-08-18,26.75
1147,120,148,4,2023-09-23,552.24
1148,1063,386,1,2023-08-26,204.98
1149,1392,143,1,2023-07-31,95.18
1150,773,430,2,2023-06-22,319.18
1151,19,307,4,2023-07-19,111.48
1152,5,251,3,2023-01-27,305.94
1153,346,105,1,2024-03-12,553.61
1154,1755,228,2,2024-04-09,81.64
1155,223,471,1,2023-05-03,67.55
1156,470,456,1,2023-09-27,126.59
1157,63,443,1,2023-10-13,144.63
1158,1751,343,1,2023-12-29,138.01
1159,57,382,3,2023-03-18,707.82
1160,275,81,2,2023-10-10,307.74
1161,487,323,2,2023-03-17,1456.92
1162,1614,353,1,2023-02-09,15.01
1163,452,52,4,2023-11-22,38.56
1164,136,431,2,2023-02-06,608.30
1165,1225,322,1,2023-05-21,794.01
1166,954,193,3,2023-08-14,1212.06
1167,1425,101,1,2023-06-05,97.40
1168,537,417,1,2024-05-23,510.50
1169,205,68,1,2023-04-01,127.30
1170,593,439,2,2023-08-08,182.28
1171,3,223,1,2023-08-02,87.10
1172,1633,92,1,2023-09-27,61.54
1173,1112,195,2,2023-08-29,54.18
1174,1245,179,1,2023-07-04,20.29
1175,231,431,1,2023-10-27,304.15
1176,1399,249,1,2024-02-06,206.44
1177,1018,183,2,2023-10-30,35.68
1178,70,113,1,2023-10-22,53.66
1179,428,497,1,2023-09-11,48.06
1180,1373,218,1,2024-04-20,116.63
1181,263,339,1,2024-02-12,139.27
1182,1604,66,3,2024-05-10,63.06
1183,546,308,1,2023-08-29,387.54
1184,20,149,1,2023-08-09,488.31
1185,412,32,2,2023-11-27,389.50
1186,188,346,1,2024-02-05,175.06
1187,465,218,1,2023-02-25,116.63
1188,193,249,2,2023-12-14,412.88
1189,1238,420,1,2024-04-03,650.78
1190,413,114,2,2023-06-20,22.32
1191,683,106,3,2023-04-23,93.51
1192,1112,313,1,2023-01-21,30.42
1193,1698,11,3,2023-04-03,62.19
1194,1603,171,4,2023-03-06,477.00
1195,1334,26,2,2024-01-06,1587.36
1196,682,102,5,2024-02-10,213.00
1197,1676,118,1,2023-06-15,7.38
1198,354,170,1,2023-09-12,373.81
1199,10,19,3,2023-04-15,119.85
1200,568,204,3,2023-02-13,147.09
1201,112,145,1,2023-08-24,40.73
1202,1211,396,2,2023-02-04,126.18
1203,196,384,1,2024-01-22,125.06
1204,1336,206,1,2023-10-04,320.33
1205,61,40,1,2024-03-01,215.66
1206,14,8,2,2023-06-05,113.86
1207,69,377,2,2024-02-05,148.40
1208,138,426,2,2023-11-16,37.62
1209,271,218,2,2023-01-24,233.26
1210,234,141,1,2023-04-13,26.75
1211,191,497,2,2024-04-27,96.12
1212,358,150,1,2023-08-16,112.41
1213,405,288,1,2023-10-19,135.01
1214,1592,274,2,2024-01-27,226.58
1215,12,255,2,2024-01-17,276.42
1216,1923,280,2,2024-04-08,3441.64
1217,161,296,5,2024-02-11,147.10
1218,1971,119,1,2024-05-03,47.75
1219,831,56,2,2023-12-07,21.12
1220,103,415,2,2023-03-27,141.64
1221,69,288,1,2024-05-16,135.01
1222,991,128,1,2024-02-17,1326.36
1223,1128,430,1,2023-08-27,159.59
1224,43,393,1,2024-02-26,404.71
1225,249,380,1,2023-06-04,63.58
1226,26,165,2,2024-02-21,6.92
1227,5,138,2,2024-05-15,126.66
1228,735,256,1,2023-08-30,553.12
1229,267,237,2,2023-03-25,78.64
1230,75,218,2,2024-01-20,233.26
1231,92,388,1,2023-05-05,167.58
1232,118,102,1,2023-04-27,42.60
1233,28,454,1,2023-06-24,20.88
1234,1182,412,2,2023-05-24,189.82
1235,1847,448,2,2024-02-13,478.32
1236,7,152,1,2023-10-29,116.67
1237,1686,473,3,2023-10-05,1734.30
1238,611,166,2,2024-01-16,186.62
1239,836,333,1,2023-10-25,20.08
1240,616,351,1,2024-01-16,32.28
1241,599,310,1,2024-04-18,111.14
1242,150,480,1,2023-05-19,42.62
1243,117,269,2,2024-04-30,159.82
1244,7,163,1,2023-06-03,132.23
1245,516,35,5,2023-01-06,572.40
1246,250,360,1,2023-04-07,11.76
1247,694,235,1,2023-03-04,11.86
1248,1174,240,2,2023-03-10,44.82
1249,315,326,2,2023-08-20,102.56
1250,306,322,1,2023-07-17,794.01
1251,197,146,3,2024-03-12,36.45
1252,944,374,1,2024-02-17,47.89
1253,183,288,2,2023-07-27,270.02
1254,55,304,1,2023-08-10,79.89
1255,201,92,1,2023-04-15,61.54
1256,92,409,2,2024-01-28,126.58
1257,281,295,3,2023-10-11,331.53
1258,1785,447,2,2024-04-29,655.00
1259,150,87,1,2023-08-26,49.62
1260,155,47,4,2023-05-31,1324.84
1261,103,85,1,2023-01-01,146.89
1262,270,40,3,2023-02-23,646.98
1263,99,262,3,2024-03-11,255.60
1264,1384,242,1,2024-05-27,375.89
1265,1905,61,1,2024-02-07,190.79
1266,359,397,1,2024-04-30,111.87
1267,322,160,3,2023-11-21,230.04
1268,653,41,3,2023-08-08,158.79
1269,118,485,2,2023-10-12,537.50
1270,1640,74,3,2024-03-28,123.57
1271,547,356,3,2023-05-04,2423.58
1272,800,461,1,2023-12-23,29.84
1273,127,13,3,2024-04-22,33.21
1274,1969,344,1,2024-03-10,348.97
1275,153,316,2,2023-07-15,36.30
1276,367,192,1,2023-01-11,227.47
1277,139,227,1,2023-07-19,45.72
1278,5,301,1,2023-04-07,138.15
1279,345,469,1,2023-01-14,144.41
1280,1065,140,1,2023-10-09,1655.35
1281,1264,246,1,2023-09-17,205.43
1282,197,321,1,2023-02-01,123.09
1283,1678,475,1,2024-04-10,73.33
1284,548,89,1,2023-04-17,132.21
1285,27,190,1,2023-06-06,467.84
1286,1608,377,1,2023-05-15,74.20
1287,59,215,3,2023-05-03,213.21
1288,40,228,2,2023-03-05,81.64
1289,254,50,3,2023-10-12,144.39
1290,138,336,2,2023-01-18,233.24
1291,285,429,2,2023-11-21,105.56
1292,1628,87,4,2024-01-11,198.48
1293,593,8,4,2024-02-17,227.72
1294,422,429,2,2023-03-04,105.56
1295,47,99,3,2024-05-28,1228.08
1296,105,374,1,2023-06-26,47.89
1297,468,23,1,2023-07-23,100.22
1298,1512,259,1,2023-01-04,114.52
1299,249,141,2,2023-05-01,53.50
1300,300,239,2,2023-03-30,128.18
1301,849,477,1,2023-04-30,177.49
1302,66,94,2,2023-07-10,160.60
1303,260,303,2,2023-01-21,53.44
1304,1946,87,3,2023-08-11,148.86
1305,1246,192,1,2023-09-10,227.47
1306,242,429,2,2023-07-15,105.56
1307,1839,387,2,2023-11-14,828.60
1308,38,195,2,2023-07-02,54.18
1309,200,72,2,2024-02-28,47.50
1310,162,428,1,2023-07-24,35.14
1311,127,152,1,2024-03-26,116.67
1312,191,48,1,2024-01-08,354.83
1313,312,396,2,2024-04-05,126.18
1314,1208,352,3,2023-02-07,3560.58
1315,948,198,1,2023-08-04,85.70
1316,1588,223,1,2023-10-23,87.10
1317,148,176,2,2024-05-30,207.08
1318,769,425,2,2023-10-03,217.44
1319,66,263,3,2023-09-22,3549.30
1320,157,240,1,2023-04-29,22.41
1321,594,338,2,2024-05-01,210.46
1322,101,240,2,2024-01-17,44.82
1323,835,194,2,2023-02-04,132.80
1324,267,360,1,2024-01-03,11.76
1325,6,82,1,2023-12-09,163.84
1326,290,332,4,2023-07-11,2410.48
1327,328,157,1,2023-07-10,69.44
1328,1863,12,1,2024-04-12,86.63
1329,992,295,2,2024-02-13,221.02
1330,520,428,1,2024-01-18,35.14
1331,1034,173,1,2024-02-15,185.23
1332,231,21,5,2023-08-28,444.60
1333,1925,479,4,2023-04-21,410.20
1334,431,219,3,2024-02-15,388.05
1335,990,15,1,2023-06-20,157.00
1336,231,454,2,2023-07-23,41.76
1337,858,385,1,2023-12-08,131.45
1338,38,497,1,2023-05-25,48.06
1339,308,235,1,2024-04-16,11.86
1340,1,338,1,2023-06-26,105.23
1341,233,158,1,2023-08-30,191.99
1342,145,224,1,2023-09-08,28.78
1343,110,351,2,2024-01-19,64.56
1344,4,245,1,2023-04-13,29.75
1345,516,282,2,2023-08-06,23.84
1346,519,343,1,2024-04-19,138.01
1347,1611,125,3,2023-04-09,792.78
1348,375,66,1,2023-05-17,21.02
1349,396,396,1,2023-10-17,63.09
1350,1433,374,3,2024-02-08,143.67
1351,673,37,1,2023-01-28,1447.89
1352,159,454,2,2023-08-29,41.76
1353,346,186,1,2023-01-02,28.40
1354,1092,307,3,2023-03-21,83.61
1355,1283,118,1,2023-07-12,7.38
1356,31,109,1,2023-04-06,195.01
1357,296,197,2,2024-03-11,439.00
1358,108,146,1,2024-05-07,12.15
1359,25,134,4,2024-03-07,102.96
1360,128,84,1,2023-04-19,25.79
1361,507,413,1,2023-04-14,62.05
1362,1339,442,1,2023-01-13,26.15
1363,114,164,1,2024-01-29,217.96
1364,1500,233,1,2024-02-16,232.10
1365,433,395,1,2024-03-11,1483.90
1366,186,380,2,2024-04-06,127.16
1367,569,191,3,2023-12-10,1097.97
1368,679,498,1,2023-07-03,35.88
1369,436,273,3,2023-03-23,636.42
1370,107,4,1,2023-09-22,278.68
1371,140,264,3,2024-04-10,435.36
1372,455,25,1,2023-02-10,460.93
1373,87,445,1,2024-01-11,162.92
1374,35,456,2,2024-01-14,253.18
1375,182,218,1,2023-10-31,116.63
1376,1947,420,1,2023-10-01,650.78
1377,128,151,1,2023-01-18,36.44
1378,475,167,1,2023-02-06,57.68
1379,1006,58,1,2023-02-07,171.76
1380,657,379,1,2023-06-29,73.76
1381,60,274,1,2023-05-29,113.29
1382,1216,253,1,2023-10-09,390.19
1383,307,498,1,2023-09-07,35.88
1384,1758,421,2,2024-04-14,386.16
1385,28,40,1,2023-02-09,215.66
1386,105,312,5,2023-04-14,485.50
1387,366,263,5,2023-03-22,5915.50
1388,292,475,2,2023-11-06,146.66
1389,433,206,1,2023-09-21,320.33
1390,1695,335,2,2023-03-23,51.86
1391,452,495,1,2023-07-16,28.06
1392,873,134,5,2023-09-07,128.70
1393,1544,410,1,2024-04-29,16.38
1394,154,390,4,2023-10-09,864.48
1395,1837,353,3,2023-10-11,45.03
1396,568,344,1,2024-02-13,348.97
1397,130,348,1,2023-01-06,98.26
1398,408,107,1,2024-02-29,1897.15
1399,1345,67,1,2024-04-18,361.86
1400,1024,405,5,2023-11-22,2925.25
1401,70,114,1,2023-11-29,11.16
1402,159,33,2,2024-04-16,6.68
1403,961,216,2,2023-12-03,53.60
1404,713,200,1,2023-01-13,373.64
1405,303,175,1,2024-03-31,42.86
1406,108,237,3,2024-05-25,117.96
1407,151,273,2,2024-02-04,424.28
1408,184,207,1,2023-03-22,697.90
1409,1210,250,2,2023-12-20,57.32
1410,59,107,2,2024-01-14,3794.30
1411,236,150,3,2024-04-07,337.23
1412,1432,240,1,2023-06-20,22.41
1413,1171,181,2,2024-03-01,43.00
1414,1932,12,3,2023-10-18,259.89
1415,795,381,1,2023-08-29,51.08
